trial_type,trial_index,trial_number,time_elapsed,random_id,condition_name,participant_id,rt,stimulus,response,phase,species_key,human_n,species_n,optionA_label,optionB_label,swap,left_is,right_is,left_label,middle_label,right_label,choice_options,comparison_label,chosen_option,choice_kind,saved_human,saved_animal,human_chosen,task,question_order,file_name,smart_person,smart_dog,smart_pig,pain_person,pain_dog,pain_pig,emotion_person,emotion_dog,emotion_pig,hypothesis_check,difficulty_rating,age_bracket,gender,english_proficiency,pet_ownership,diet,participant_is_group_member
html-button-response,6,1,123845,p1c8o1pd8dr,You,lion,4127,"On one boat there is <b>10 people</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",0,main_choice,cat,10,100,10 people,100 cats,FALSE,A,B,10 people,Can't decide,100 cats,"[""10 people"",""Can't decide"",""100 cats""]",10 people vs 100 cats,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,8,2,127245,p1c8o1pd8dr,You,lion,2897,"On one boat there is <b>100 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,clam,100,1,100 people,1 clam,FALSE,A,B,100 people,Can't decide,1 clam,"[""100 people"",""Can't decide"",""1 clam""]",100 people vs 1 clam,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,10,3,137231,p1c8o1pd8dr,You,lion,9482,"On one boat there is <b>100 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,dog,100,1,100 people,1 dog,TRUE,B,A,1 dog,Can't decide,100 people,"[""1 dog"",""Can't decide"",""100 people""]",100 people vs 1 dog,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,12,4,139764,p1c8o1pd8dr,You,lion,2030,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",0,main_choice,pig,1,100,1 person,100 pigs,FALSE,A,B,1 person,Can't decide,100 pigs,"[""1 person"",""Can't decide"",""100 pigs""]",1 person vs 100 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,14,5,141598,p1c8o1pd8dr,You,lion,1331,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",2,main_choice,pig,100,1,100 people,1 pig,TRUE,B,A,1 pig,Can't decide,100 people,"[""1 pig"",""Can't decide"",""100 people""]",100 people vs 1 pig,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,16,6,143498,p1c8o1pd8dr,You,lion,1397,"On one boat there is <b>1 person</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,clam,1,1,1 person,1 clam,FALSE,A,B,1 person,Can't decide,1 clam,"[""1 person"",""Can't decide"",""1 clam""]",1 person vs 1 clam,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,18,7,146082,p1c8o1pd8dr,You,lion,2081,"On one boat there is <b>100 people</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,pig,100,10,100 people,10 pigs,TRUE,B,A,10 pigs,Can't decide,100 people,"[""10 pigs"",""Can't decide"",""100 people""]",100 people vs 10 pigs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,20,8,147781,p1c8o1pd8dr,You,lion,1197,"On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,100,10,100 people,10 bunnies,FALSE,A,B,100 people,Can't decide,10 bunnies,"[""100 people"",""Can't decide"",""10 bunnies""]",100 people vs 10 bunnies,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,22,9,149249,p1c8o1pd8dr,You,lion,964,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,dog,100,10,100 people,10 dogs,FALSE,A,B,100 people,Can't decide,10 dogs,"[""100 people"",""Can't decide"",""10 dogs""]",100 people vs 10 dogs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,24,10,150666,p1c8o1pd8dr,You,lion,914,"On one boat there is <b>10 people</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...",2,main_choice,clam,10,100,10 people,100 clams,TRUE,B,A,100 clams,Can't decide,10 people,"[""100 clams"",""Can't decide"",""10 people""]",10 people vs 100 clams,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,26,11,152050,p1c8o1pd8dr,You,lion,880,"On one boat there is <b>100 people</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",2,main_choice,clam,100,10,100 people,10 clams,TRUE,B,A,10 clams,Can't decide,100 people,"[""10 clams"",""Can't decide"",""100 people""]",100 people vs 10 clams,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,28,12,153900,p1c8o1pd8dr,You,lion,1348,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,1,1,1 person,1 pigeon,FALSE,A,B,1 person,Can't decide,1 pigeon,"[""1 person"",""Can't decide"",""1 pigeon""]",1 person vs 1 pigeon,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,30,13,155283,p1c8o1pd8dr,You,lion,880,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",2,main_choice,pig,1,1,1 person,1 pig,TRUE,B,A,1 pig,Can't decide,1 person,"[""1 pig"",""Can't decide"",""1 person""]",1 person vs 1 pig,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,32,14,156667,p1c8o1pd8dr,You,lion,881,"On one boat there is <b>1 person</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,dog,1,1,1 person,1 dog,TRUE,B,A,1 dog,Can't decide,1 person,"[""1 dog"",""Can't decide"",""1 person""]",1 person vs 1 dog,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,34,15,158467,p1c8o1pd8dr,You,lion,1298,"On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,10,1,10 people,1 bunny,FALSE,A,B,10 people,Can't decide,1 bunny,"[""10 people"",""Can't decide"",""1 bunny""]",10 people vs 1 bunny,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,36,16,160000,p1c8o1pd8dr,You,lion,1030,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,1,100,1 person,100 pigeons,FALSE,A,B,1 person,Can't decide,100 pigeons,"[""1 person"",""Can't decide"",""100 pigeons""]",1 person vs 100 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,38,17,161418,p1c8o1pd8dr,You,lion,916,"On one boat there is <b>1 person</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...",0,main_choice,clam,1,100,1 person,100 clams,FALSE,A,B,1 person,Can't decide,100 clams,"[""1 person"",""Can't decide"",""100 clams""]",1 person vs 100 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,40,18,163035,p1c8o1pd8dr,You,lion,1113,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,1,10,1 person,10 pigeons,FALSE,A,B,1 person,Can't decide,10 pigeons,"[""1 person"",""Can't decide"",""10 pigeons""]",1 person vs 10 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,42,19,164318,p1c8o1pd8dr,You,lion,781,"On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,1,100,1 person,100 bunnies,FALSE,A,B,1 person,Can't decide,100 bunnies,"[""1 person"",""Can't decide"",""100 bunnies""]",1 person vs 100 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,44,20,180304,p1c8o1pd8dr,You,lion,15484,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",0,main_choice,pig,10,1,10 people,1 pig,FALSE,A,B,10 people,Can't decide,1 pig,"[""10 people"",""Can't decide"",""1 pig""]",10 people vs 1 pig,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,46,21,181756,p1c8o1pd8dr,You,lion,948,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,10,1,10 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,10 people,"[""1 pigeon"",""Can't decide"",""10 people""]",10 people vs 1 pigeon,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,48,22,183406,p1c8o1pd8dr,You,lion,1147,"On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,100,10,100 people,10 pigeons,FALSE,A,B,100 people,Can't decide,10 pigeons,"[""100 people"",""Can't decide"",""10 pigeons""]",100 people vs 10 pigeons,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,50,23,184506,p1c8o1pd8dr,You,lion,597,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,100,1,100 people,1 pigeon,FALSE,A,B,100 people,Can't decide,1 pigeon,"[""100 people"",""Can't decide"",""1 pigeon""]",100 people vs 1 pigeon,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,52,24,186023,p1c8o1pd8dr,You,lion,1014,"On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,bunny,10,100,10 people,100 bunnies,TRUE,B,A,100 bunnies,Can't decide,10 people,"[""100 bunnies"",""Can't decide"",""10 people""]",10 people vs 100 bunnies,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,54,25,187423,p1c8o1pd8dr,You,lion,897,"On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,cat,10,1,10 people,1 cat,FALSE,A,B,10 people,Can't decide,1 cat,"[""10 people"",""Can't decide"",""1 cat""]",10 people vs 1 cat,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,56,26,188707,p1c8o1pd8dr,You,lion,782,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,100,1,100 people,1 bunny,FALSE,A,B,100 people,Can't decide,1 bunny,"[""100 people"",""Can't decide"",""1 bunny""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,58,27,190090,p1c8o1pd8dr,You,lion,880,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,pig,1,10,1 person,10 pigs,TRUE,B,A,10 pigs,Can't decide,1 person,"[""10 pigs"",""Can't decide"",""1 person""]",1 person vs 10 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,60,28,191440,p1c8o1pd8dr,You,lion,848,"On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,1,1,1 person,1 bunny,FALSE,A,B,1 person,Can't decide,1 bunny,"[""1 person"",""Can't decide"",""1 bunny""]",1 person vs 1 bunny,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,62,29,192691,p1c8o1pd8dr,You,lion,748,"On one boat there is <b>10 people</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,dog,10,100,10 people,100 dogs,TRUE,B,A,100 dogs,Can't decide,10 people,"[""100 dogs"",""Can't decide"",""10 people""]",10 people vs 100 dogs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,64,30,193874,p1c8o1pd8dr,You,lion,681,"On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",0,main_choice,cat,1,10,1 person,10 cats,FALSE,A,B,1 person,Can't decide,10 cats,"[""1 person"",""Can't decide"",""10 cats""]",1 person vs 10 cats,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,66,31,195191,p1c8o1pd8dr,You,lion,814,"On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",2,main_choice,clam,1,10,1 person,10 clams,TRUE,B,A,10 clams,Can't decide,1 person,"[""10 clams"",""Can't decide"",""1 person""]",1 person vs 10 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,68,32,196742,p1c8o1pd8dr,You,lion,1047,"On one boat there is <b>100 people</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",2,main_choice,cat,100,10,100 people,10 cats,TRUE,B,A,10 cats,Can't decide,100 people,"[""10 cats"",""Can't decide"",""100 people""]",100 people vs 10 cats,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,70,33,198108,p1c8o1pd8dr,You,lion,864,"On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,cat,100,1,100 people,1 cat,FALSE,A,B,100 people,Can't decide,1 cat,"[""100 people"",""Can't decide"",""1 cat""]",100 people vs 1 cat,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,72,34,199208,p1c8o1pd8dr,You,lion,597,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,10,100,10 people,100 pigeons,FALSE,A,B,10 people,Can't decide,100 pigeons,"[""10 people"",""Can't decide"",""100 pigeons""]",10 people vs 100 pigeons,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,74,35,200742,p1c8o1pd8dr,You,lion,1031,"On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,cat,1,1,1 person,1 cat,FALSE,A,B,1 person,Can't decide,1 cat,"[""1 person"",""Can't decide"",""1 cat""]",1 person vs 1 cat,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,76,36,201842,p1c8o1pd8dr,You,lion,598,"On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,1,10,1 person,10 bunnies,FALSE,A,B,1 person,Can't decide,10 bunnies,"[""1 person"",""Can't decide"",""10 bunnies""]",1 person vs 10 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,78,37,202892,p1c8o1pd8dr,You,lion,547,"On one boat there is <b>1 person</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,dog,1,10,1 person,10 dogs,FALSE,A,B,1 person,Can't decide,10 dogs,"[""1 person"",""Can't decide"",""10 dogs""]",1 person vs 10 dogs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,80,38,204276,p1c8o1pd8dr,You,lion,881,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,pig,10,100,10 people,100 pigs,TRUE,B,A,100 pigs,Can't decide,10 people,"[""100 pigs"",""Can't decide"",""10 people""]",10 people vs 100 pigs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,82,39,206627,p1c8o1pd8dr,You,lion,1848,"On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",2,main_choice,cat,1,100,1 person,100 cats,FALSE,A,B,1 person,Can't decide,100 cats,"[""1 person"",""Can't decide"",""100 cats""]",1 person vs 100 cats,100 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,84,40,209093,p1c8o1pd8dr,You,lion,1964,"On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,dog,1,100,1 person,100 dogs,FALSE,A,B,1 person,Can't decide,100 dogs,"[""1 person"",""Can't decide"",""100 dogs""]",1 person vs 100 dogs,100 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,86,41,210661,p1c8o1pd8dr,You,lion,1064,"On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,dog,10,1,10 people,1 dog,TRUE,B,A,1 dog,Can't decide,10 people,"[""1 dog"",""Can't decide"",""10 people""]",10 people vs 1 dog,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,88,42,212043,p1c8o1pd8dr,You,lion,880,"On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,clam,10,1,10 people,1 clam,FALSE,A,B,10 people,Can't decide,1 clam,"[""10 people"",""Can't decide"",""1 clam""]",10 people vs 1 clam,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv,3,0,0,3,1,0,3,1,0,"morals
",1,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,6,1,72617,p1dh73qts4t,You,beaver,7137,"On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,10,1,10 people,1 bunny,FALSE,A,B,10 people,Can't decide,1 bunny,"[""10 people"",""Can't decide"",""1 bunny""]",10 people vs 1 bunny,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv,3,3,2,3,3,3,3,3,3,How much do we value human lives compared to animal lives? Or where those values intersect?,4,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,8,2,97614,p1dh73qts4t,You,beaver,24487,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,dog,100,10,100 people,10 dogs,TRUE,B,A,10 dogs,Can't decide,100 people,"[""10 dogs"",""Can't decide"",""100 people""]",100 people vs 10 dogs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv,3,3,2,3,3,3,3,3,3,How much do we value human lives compared to animal lives? Or where those values intersect?,4,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
html-button-response,10,3,105998,p1dh73qts4t,You,beaver,7874,"On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",1,main_choice,cat,100,1,100 people,1 cat,TRUE,B,A,1 cat,Can't decide,100 people,"[""1 cat"",""Can't decide"",""100 people""]",100 people vs 1 cat,Can't decide,neutral,0,0,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv,3,3,2,3,3,3,3,3,3,How much do we value human lives compared to animal lives? Or where those values intersect?,4,18 to 24,Female,Native / near-native,Yes,Omnivore,FALSE
